Wall time,Step,Value
1741185147.8982902,10532,3.5361971855163574
1741185177.560892,10540,3.5370888710021973
1741185229.576106,10555,3.53641939163208
1741185233.3485677,10556,3.5365710258483887
1741185278.5534596,10568,3.538335084915161
1741185394.0441833,10599,3.541963815689087
1741185426.882821,10608,3.5425612926483154
1741185473.1688333,10621,3.5427050590515137
1741185487.6967697,10625,3.542924642562866
1741185504.815102,10630,3.5425589084625244
1741185539.3844652,10639,3.5441977977752686
1741185567.8411255,10647,3.5442605018615723
1741185592.7557328,10654,3.5443239212036133
1741185596.0987177,10655,3.5442020893096924
1741185658.9740736,10672,3.545771598815918
1741185768.268709,10702,3.54748797416687
1741185804.6687608,10712,3.5480284690856934
1741185932.4940085,10749,3.5460548400878906
1741185964.6696122,10758,3.546203374862671
1741185968.2434952,10759,3.5462191104888916
1741185989.6416147,10765,3.5462875366210938
1741186045.693395,10781,3.545900821685791
1741186071.182354,10788,3.546274185180664
1741186168.417576,10816,3.5451395511627197
1741186172.041697,10817,3.545182943344116
1741186203.4075656,10826,3.544886827468872
1741186220.490387,10831,3.5445363521575928
1741186260.1205893,10842,3.544883966445923
1741186292.0823524,10851,3.544915199279785
1741186341.2479005,10865,3.5446670055389404
1741186378.7641253,10876,3.5438807010650635
1741186472.2031863,10903,3.5427005290985107
1741186482.460775,10906,3.542506217956543
1741186514.6601205,10915,3.5426714420318604
1741186602.6573877,10940,3.5423779487609863
1741186617.025699,10944,3.542480230331421
1741186647.6909993,10953,3.5418570041656494
1741186692.424953,10967,3.5393903255462646
1741186710.281024,10973,3.537677049636841
1741186717.541642,10975,3.537770986557007
1741186836.9497817,11009,3.53733491897583
1741186858.2076254,11015,3.537351608276367
1741186878.4343154,11021,3.536858081817627
1741186885.0738049,11023,3.5366435050964355
1741186888.8552253,11024,3.53676438331604
1741186925.0518987,11034,3.5371720790863037
1741186942.8294272,11039,3.537216901779175
1741186989.8295298,11053,3.5359890460968018
1741187021.705488,11062,3.5360143184661865
1741187076.687941,11078,3.535247325897217
1741187163.9474237,11103,3.5347139835357666
1741187230.6818702,11122,3.534513473510742
1741187261.4109616,11131,3.534006118774414
1741187324.570884,11149,3.5337955951690674
1741187420.8024466,11176,3.5341720581054688
1741187501.2941015,11199,3.53381085395813
1741187508.351123,11201,3.533806085586548
1741187512.1877828,11202,3.5339436531066895
1741187695.8746855,11253,3.53547739982605
1741187725.5722427,11261,3.536102771759033
1741187735.82889,11264,3.535947322845459
1741187766.9120822,11273,3.5356216430664062
1741187902.612625,11311,3.5362045764923096
1741188010.9609962,11342,3.5356605052948
1741188082.9089086,11362,3.5361831188201904
1741188132.986509,11376,3.536423683166504
1741188150.8541994,11381,3.536501407623291
1741188263.499597,11412,3.5377509593963623
1741188293.3137903,11420,3.5383758544921875
1741188300.6119337,11422,3.5384674072265625
1741188423.7329018,11456,3.5396127700805664
1741188433.7412515,11459,3.5393643379211426
1741188477.5128076,11473,3.537027359008789
1741188488.0615795,11476,3.5370020866394043
1741188528.171233,11487,3.5374858379364014
1741188549.935106,11493,3.5377018451690674
1741188650.829636,11521,3.538431406021118
1741188661.266693,11524,3.538360834121704
1741188664.8429363,11525,3.5383758544921875
1741188685.5148242,11531,3.5381550788879395
1741188692.9186327,11533,3.5382845401763916
1741188752.8585956,11550,3.5382018089294434
1741188780.743192,11558,3.538037061691284
1741188813.4056776,11567,3.5383567810058594
1741188865.8334281,11582,3.5381059646606445
1741188923.9648917,11598,3.538691520690918
1741189065.1105173,11637,3.5398809909820557
1741189106.7125213,11649,3.5395500659942627
1741189113.9212368,11651,3.5395991802215576
1741189150.813177,11661,3.5401611328125
1741189190.1113458,11672,3.540294647216797
1741189214.962841,11679,3.540320634841919
1741189241.2235427,11686,3.5408709049224854
1741189247.6188228,11688,3.5406155586242676
1741189308.0840003,11705,3.540717124938965
1741189376.6412082,11724,3.5411884784698486
1741189502.6028566,11760,3.540637254714966
1741189539.0780869,11770,3.541023015975952
1741189599.124865,11787,3.540969133377075
1741189620.0517597,11793,3.5408549308776855
1741189650.7142856,11802,3.5404248237609863
1741189753.9614887,11832,3.5393776893615723
1741189835.4814043,11855,3.5394175052642822
1741189839.1868756,11856,3.539475679397583
1741189901.7294931,11874,3.539069414138794
1741189999.0112872,11902,3.538444995880127
1741190015.8504333,11907,3.538151502609253
1741190061.0505729,11920,3.53787899017334
1741190109.9150565,11934,3.537652015686035
1741190138.3785918,11942,3.5377070903778076
1741190154.67308,11947,3.53723406791687
1741190161.491039,11949,3.537147045135498
1741190165.16984,11950,3.5371952056884766
1741190229.2088246,11970,3.534937620162964
1741190245.523878,11975,3.534480571746826
1741190294.1527224,11989,3.5341949462890625
1741190328.7556357,11999,3.5339484214782715
1741190345.7051876,12004,3.3116836547851562
1741190371.3721323,12011,3.537607431411743
1741190435.312593,12030,3.428471326828003
1741190478.3021255,12042,3.472468376159668
1741190599.1925986,12077,3.4640798568725586
1741190631.0412393,12086,3.471892833709717
1741190798.5259469,12134,3.4781155586242676
1741190815.749598,12139,3.476914644241333
1741190866.804941,12154,3.4697823524475098
1741190905.7426825,12165,3.474449872970581
1741190920.1001303,12169,3.4771697521209717
1741190975.4177616,12185,3.4754557609558105
1741191019.53524,12198,3.4700849056243896
1741191090.033768,12218,3.475116014480591
1741191120.9569705,12227,3.4735617637634277
1741191148.8166966,12235,3.473864793777466
1741191216.9999442,12255,3.46878981590271
1741191272.8885808,12271,3.470221757888794
1741191339.0047019,12291,3.4589219093322754
1741191348.7386005,12294,3.456735134124756
1741191401.550998,12310,3.448685646057129
1741191457.210505,12326,3.450159788131714
1741191495.7912743,12337,3.452026128768921
1741191702.6618898,12397,3.4513940811157227
1741191733.7470279,12406,3.4514496326446533
1741191737.3386934,12407,3.451794147491455
1741191845.8696835,12437,3.463183641433716
1741191910.1884584,12456,3.4599342346191406
1741191921.135547,12459,3.461170196533203
1741191996.3593943,12481,3.4592535495758057
1741192149.8209786,12525,3.4616429805755615
1741192222.5771596,12546,3.4617559909820557
1741192243.6545954,12552,3.4623117446899414
1741192249.9064927,12554,3.461097478866577
1741192324.5667777,12575,3.464536190032959
1741192400.3755128,12597,3.4638476371765137
1741192501.151336,12626,3.4643657207489014
1741192660.1343477,12672,3.46380352973938
1741192717.2150972,12688,3.4662160873413086
1741192758.068926,12700,3.4651577472686768
1741192965.1682816,12759,3.468655824661255
1741193019.9310956,12775,3.4677066802978516
1741193126.4328432,12806,3.4664695262908936
1741193155.7845325,12814,3.4684596061706543
1741193229.2037706,12835,3.46915602684021
1741193316.8092744,12860,3.470175266265869
1741193333.7982802,12865,3.469757080078125
1741193377.8165236,12878,3.4685170650482178
1741193423.1672738,12891,3.468808889389038
1741193444.5968661,12897,3.469496488571167
1741193592.2864385,12939,3.471595287322998
1741193595.2975924,12940,3.4711055755615234
1741193611.809972,12945,3.4702131748199463
1741193663.676294,12960,3.4700186252593994
1741193865.6811738,13018,3.4707491397857666
1741193923.618678,13035,3.4697201251983643
1741194017.3183908,13062,3.469736337661743
1741194020.5643625,13063,3.4695258140563965
1741194047.8724055,13071,3.4691073894500732
1741194092.3500385,13083,3.4717373847961426
1741194103.5663276,13086,3.472475051879883
1741194133.317113,13095,3.4711039066314697
1741194184.9971404,13110,3.4707555770874023
1741194199.157619,13114,3.4710047245025635
1741194205.4400277,13116,3.4704136848449707
1741194257.0226405,13131,3.4699947834014893
1741194320.178168,13149,3.4706003665924072
1741194383.1952908,13167,3.4710683822631836
1741194435.6360135,13182,3.4713854789733887
1741194469.730045,13192,3.470865488052368
1741194479.7918937,13195,3.470571994781494
1741194520.8076968,13207,3.4700491428375244
1741194524.5800524,13208,3.470299243927002
1741194538.8430758,13212,3.470614433288574
1741194636.6515653,13240,3.471123456954956
1741194727.6527069,13266,3.471717357635498
1741194840.4879699,13299,3.4703845977783203
1741194893.1161802,13314,3.470820188522339
1741195018.0481546,13350,3.4708070755004883
1741195034.5962782,13355,3.470212459564209
1741195203.2107437,13403,3.4716694355010986
1741195217.824283,13407,3.4721860885620117
1741195286.5637844,13427,3.4716925621032715
1741195454.1002674,13475,3.472299575805664
1741195457.385258,13476,3.472172737121582
1741195547.6318307,13502,3.4721527099609375
1741195558.4124434,13505,3.4723947048187256
1741195703.9759974,13547,3.4722156524658203
1741195760.119465,13563,3.4725918769836426
1741195880.9053602,13598,3.4721193313598633
1741195932.5813172,13613,3.471867799758911
1741195960.2144449,13621,3.471780300140381
1741195977.6899555,13626,3.4718520641326904
1741195981.460371,13627,3.4720356464385986
1741196097.2199962,13660,3.472747802734375
1741196155.3374498,13677,3.4721996784210205
1741196164.9017372,13680,3.4716923236846924
1741196175.952568,13683,3.4720702171325684
1741196220.7061725,13696,3.47184419631958
1741196315.9211988,13723,3.472700357437134
1741196379.9800155,13741,3.473590850830078
1741196402.9810112,13748,3.472838878631592
1741196426.8509371,13755,3.472588300704956
1741196503.3636985,13777,3.472653388977051
1741196576.0670807,13798,3.472529888153076
1741196622.3419833,13811,3.4731550216674805
1741196743.6798265,13846,3.473034381866455
1741196824.0884428,13869,3.4733173847198486
1741196833.6225488,13872,3.472844123840332
1741196879.2097116,13885,3.4730775356292725
1741196893.3095276,13889,3.4731874465942383
1741196913.5366547,13895,3.4728643894195557
1741197055.995317,13938,3.4693171977996826
1741197059.7053716,13939,3.4694414138793945
1741197125.6081324,13958,3.469432830810547
1741197136.9564416,13961,3.46991229057312
1741197164.6352537,13969,3.4698715209960938
1741197167.1434665,13970,3.4693832397460938
1741197170.4767818,13971,3.4693143367767334
1741197191.1259186,13977,3.4692299365997314
1741197260.6844413,13997,3.4693169593811035
1741197267.5936792,13999,3.469302177429199
1741197329.5518434,14017,3.469059705734253
1741197506.2634382,14067,3.4706361293792725
1741197553.1203346,14081,3.469803810119629
1741197574.6104202,14087,3.470125436782837
1741197691.8358858,14121,3.4697678089141846
1741197836.1595702,14162,3.470721960067749
1741197931.6736257,14190,3.469961166381836
1741198026.1585674,14217,3.470320224761963
1741198042.5878878,14222,3.469905138015747
1741198063.7601619,14228,3.4700636863708496
1741198136.3862517,14251,3.466871500015259
1741198223.6525238,14276,3.467132806777954
1741198265.4616818,14288,3.467221736907959
1741198269.2443888,14289,3.4673595428466797
1741198289.4574618,14295,3.46710205078125
1741198320.059049,14304,3.4668405055999756
1741198379.253216,14321,3.466951608657837
1741198420.9459064,14333,3.4669899940490723
1741198442.2519393,14339,3.46720552444458
1741198511.5025246,14359,3.46716570854187
1741198525.4702563,14363,3.467207670211792
1741198611.637203,14387,3.468445301055908
1741198618.7106006,14389,3.4685022830963135
1741198648.3690438,14398,3.4678525924682617
1741198821.8254116,14448,3.467878580093384
1741198905.2134018,14472,3.467942953109741
1741198908.3299327,14473,3.4678008556365967
1741198986.6625948,14495,3.468618869781494
1741199107.2765179,14530,3.4683074951171875
1741199110.9925616,14531,3.4684054851531982
1741199195.2379127,14555,3.4687981605529785
1741199201.506239,14557,3.468536376953125
1741199204.8028364,14558,3.4684693813323975
1741199302.3188176,14588,3.465942859649658
1741199389.6115928,14613,3.466189384460449
1741199400.2813625,14616,3.4662930965423584
1741199407.4261482,14618,3.466374158859253
1741199458.8853457,14633,3.4661705493927
1741199480.2505136,14639,3.466385841369629
1741199548.926645,14659,3.4661407470703125
1741199584.3202698,14669,3.4664151668548584
1741199587.1072419,14670,3.466160535812378
1741199614.625607,14678,3.4660818576812744
1741199628.4340792,14682,3.4660611152648926
1741199649.7253149,14688,3.466245174407959
1741199706.7155743,14704,3.466811180114746
1741199855.7492476,14747,3.466796875
1741199897.665969,14759,3.4669110774993896
1741199935.7844014,14770,3.466904640197754
1741199970.2772737,14780,3.466841220855713
1741199974.0022056,14781,3.4669342041015625
1741199988.6387932,14785,3.467210292816162
1741200002.784725,14789,3.4673094749450684
1741200016.7114103,14793,3.467329978942871
1741200076.1996129,14810,3.4675235748291016
1741200096.3760307,14816,3.4673001766204834
1741200110.0351243,14820,3.4672257900238037
1741200116.7269342,14822,3.467139720916748
1741200203.609787,14847,3.4672114849090576
1741200270.6233044,14866,3.4676082134246826
1741200293.937759,14873,3.4672744274139404
1741200297.7315328,14874,3.4673879146575928
1741200355.6986258,14890,3.4682490825653076
1741200366.08331,14893,3.4682421684265137
1741200476.420984,14925,3.4680213928222656
1741200479.64678,14926,3.4679386615753174
1741200483.4363987,14927,3.468048572540283
1741200566.7959523,14951,3.4680912494659424
1741200616.7393382,14965,3.468560218811035
1741200737.0518835,15000,3.468197822570801
